Date,Adj Close,Close,High,Low,Open,Volume
1998-12-01,15.269135475158691,24.5625,24.5625,23.203125,23.203125,47600
1999-01-01,15.10400676727295,24.296875,25.328125,23.53125,24.59375,204600
1999-02-01,15.239996910095215,24.515625,25.171875,23.859375,24.5,112100
1999-03-01,15.502249717712402,24.9375,25.703125,24.109375,24.46875,174600
1999-04-01,17.89995765686035,28.6875,29.3125,24.96875,24.96875,1358100
1999-05-01,17.54899024963379,28.125,30.140625,27.65625,28.578125,1933400
1999-06-01,18.6019287109375,29.8125,30.03125,27.890625,28.125,500200
1999-07-01,17.942317962646484,28.71875,30.625,28.71875,29.578125,512600
1999-08-01,18.0887451171875,28.953125,30.234375,28.078125,28.90625,358900
1999-09-01,17.961841583251953,28.75,30.046875,27.71875,29.046875,614700
1999-10-01,17.604249954223633,28.125,29.515625,26.484375,28.53125,1015600
1999-11-01,17.213045120239258,27.5,29.0625,27.359375,28.015625,615400
1999-12-01,18.533370971679688,29.609375,29.609375,27.140625,27.5625,4195500
2000-01-01,17.084856033325195,27.1875,29.625,26.265625,29.484375,1609100
2000-02-01,16.142248153686523,25.6875,27.296875,25.0,27.15625,1350100
2000-03-01,18.35150909423828,29.203125,29.515625,24.90625,25.703125,4562600
2000-04-01,18.655006408691406,29.625,30.4375,27.59375,29.3125,2131100
2000-05-01,18.57630157470703,29.5,31.0625,28.671875,29.734375,560900
2000-06-01,17.8088436126709,28.28125,30.1875,27.296875,29.546875,1208000
2000-07-01,18.121732711791992,28.71875,30.15625,28.15625,28.40625,528000
2000-08-01,19.91615867614746,31.5625,31.9375,28.703125,28.828125,802900
2000-09-01,19.285158157348633,30.5625,32.1875,29.34375,31.75,1172800
2000-10-01,19.77275848388672,31.25,31.25,28.59375,30.28125,770000
2000-11-01,19.100475311279297,30.1875,31.53125,29.609375,31.4375,192800
2000-12-01,19.77275848388672,31.25,32.65625,29.03125,30.46875,1302300
2001-01-01,19.93130874633789,31.3700008392334,31.6875,29.1875,31.21875,1263400
2001-02-01,18.736833572387695,29.489999771118164,31.34000015258789,28.889999389648438,31.299999237060547,775700
2001-03-01,16.8942813873291,26.59000015258789,30.850000381469727,24.5,29.280000686645508,764300
2001-04-01,18.879413604736328,29.6299991607666,30.239999771118164,25.239999771118164,26.59000015258789,362800
2001-05-01,19.66950798034668,30.8700008392334,32.470001220703125,29.31999969482422,29.459999084472656,548200
2001-06-01,18.414268493652344,28.899999618530273,31.489999771118164,28.809999465942383,30.899999618530273,788700
2001-07-01,18.415843963623047,28.84000015258789,29.530000686645508,27.81999969482422,28.950000762939453,605900
2001-08-01,17.783689498901367,27.850000381469727,29.739999771118164,27.329999923706055,29.100000381469727,569300
2001-09-01,15.114544868469238,23.670000076293945,28.260000228881836,20.399999618530273,27.719999313354492,785400
2001-10-01,15.447362899780273,24.09000015258789,25.75,23.170000076293945,23.700000762939453,638700
2001-11-01,16.99274253845215,26.5,27.25,23.799999237060547,24.149999618530273,1200400
2001-12-01,17.762218475341797,27.700000762939453,28.1200008392334,26.049999237060547,26.3700008392334,7020800
2002-01-01,16.640064239501953,25.950000762939453,27.989999771118164,24.350000381469727,27.600000381469727,7274400
2002-02-01,17.056861877441406,26.600000381469727,27.25,24.1200008392334,25.940000534057617,10132400
2002-03-01,17.46725082397461,27.239999771118164,28.780000686645508,26.610000610351562,26.799999237060547,3140700
2002-04-01,16.309263229370117,25.360000610351562,27.75,24.649999618530273,26.979999542236328,4521000
2002-05-01,16.380016326904297,25.469999313354492,26.350000381469727,24.770000457763672,25.299999237060547,2421200
2002-06-01,15.338177680969238,23.850000381469727,25.600000381469727,22.700000762939453,25.600000381469727,1814600
2002-07-01,14.505105972290039,22.5,24.010000228881836,19.100000381469727,23.969999313354492,1912200
2002-08-01,14.279471397399902,22.149999618530273,23.34000015258789,20.5,22.43000030517578,996600
2002-09-01,12.583983421325684,19.520000457763672,22.219999313354492,19.020000457763672,21.760000228881836,2169300
2002-10-01,13.252872467041016,20.479999542236328,21.079999923706055,17.75,19.639999389648438,4566900
2002-11-01,13.945280075073242,21.549999237060547,21.75,19.969999313354492,20.3799991607666,2246600
2002-12-01,13.324049949645996,20.59000015258789,22.09000015258789,20.15999984741211,21.850000381469727,3951900
2003-01-01,12.675248146057129,19.479999542236328,21.559999465942383,19.149999618530273,20.829999923706055,2421600
2003-02-01,12.480047225952148,19.18000030517578,19.770000457763672,18.350000381469727,19.68000030517578,2051300
2003-03-01,12.56463623046875,19.309999465942383,20.579999923706055,17.850000381469727,19.389999389648438,9655900
2003-04-01,13.977781295776367,21.399999618530273,21.399999618530273,19.200000762939453,19.450000762939453,3861400
2003-05-01,14.35661792755127,21.979999542236328,22.18000030517578,20.850000381469727,21.399999618530273,5550500
2003-06-01,14.624418258666992,22.389999389648438,23.59000015258789,21.530000686645508,22.200000762939453,5248000
2003-07-01,15.140876770019531,23.1299991607666,23.450000762939453,21.309999465942383,22.219999313354492,12303800
2003-08-01,15.73001766204834,24.030000686645508,24.399999618530273,22.3799991607666,23.149999618530273,10763100
2003-09-01,15.245615005493164,23.290000915527344,24.670000076293945,23.049999237060547,24.399999618530273,11721300
2003-10-01,16.245718002319336,24.729999542236328,24.8799991607666,23.350000381469727,23.399999618530273,4399000
2003-11-01,16.567615509033203,25.219999313354492,25.299999237060547,24.450000762939453,24.8799991607666,5503100
2003-12-01,17.57925796508789,26.760000228881836,27.049999237060547,25.299999237060547,25.399999618530273,9473500
2004-01-01,17.8438720703125,27.030000686645508,27.950000762939453,26.6299991607666,27.0,12431600
2004-02-01,17.71185302734375,26.829999923706055,27.899999618530273,25.84000015258789,26.829999923706055,10641400
2004-03-01,17.434581756591797,26.40999984741211,27.139999389648438,25.15999984741211,26.860000610351562,18209100
2004-04-01,17.488569259643555,26.399999618530273,27.450000762939453,26.399999618530273,26.530000686645508,15286000
2004-05-01,17.91915512084961,27.049999237060547,27.219999313354492,25.65999984741211,26.350000381469727,10210900
2004-06-01,18.985692977905273,28.65999984741211,28.780000686645508,26.850000381469727,26.899999618530273,12655700
2004-07-01,18.494155883789062,27.860000610351562,28.780000686645508,27.260000228881836,28.780000686645508,17556600
2004-08-01,18.50741958618164,27.8799991607666,28.049999237060547,26.549999237060547,27.760000228881836,14738000
2004-09-01,18.83934211730957,28.3799991607666,28.639999389648438,27.600000381469727,27.950000762939453,13690100
2004-10-01,19.098480224609375,28.670000076293945,29.0,27.5,28.200000762939453,17722800
2004-11-01,20.29753303527832,30.469999313354492,30.889999389648438,28.59000015258789,28.729999542236328,14105000
2004-12-01,20.69722557067871,31.06999969482422,31.450000762939453,30.25,30.600000381469727,10806900
2005-01-01,20.21908187866211,30.200000762939453,31.290000915527344,29.389999389648438,31.25,11661600
2005-02-01,20.453397750854492,30.549999237060547,30.850000381469727,29.809999465942383,30.299999237060547,8389400
2005-03-01,20.37305450439453,30.43000030517578,31.5,29.899999618530273,30.700000762939453,14746700
2005-04-01,19.698673248291016,29.31999969482422,30.649999618530273,28.799999237060547,30.510000228881836,17582900
2005-05-01,20.3234920501709,30.25,30.780000686645508,28.959999084472656,29.489999771118164,28694000
2005-06-01,19.738988876342773,29.3799991607666,30.6299991607666,29.1200008392334,30.420000076293945,16131300
2005-07-01,20.54249382019043,30.5,30.760000228881836,28.829999923706055,29.600000381469727,16297100
2005-08-01,20.05754852294922,29.780000686645508,30.610000610351562,29.329999923706055,30.579999923706055,16488000
2005-09-01,20.3134822845459,30.15999984741211,30.420000076293945,29.149999618530273,29.40999984741211,22624300
2005-10-01,20.102895736694336,29.729999542236328,30.260000228881836,29.1200008392334,30.260000228881836,37512500
