Date,Adj Close,Close,High,Low,Open,Volume
1998-12-01,12.153498649597168,16.3125,16.59375,15.890625,16.203125,2976800
1999-01-01,14.08594799041748,18.90625,18.921875,16.0,16.328125,28816600
1999-02-01,12.68899154663086,17.03125,19.1875,16.671875,19.078125,75545000
1999-03-01,13.631932258605957,18.296875,18.90625,16.4375,16.8125,48908400
1999-04-01,13.71342945098877,18.40625,19.78125,17.0625,18.75,29606600
1999-05-01,13.759990692138672,18.46875,19.640625,17.6875,18.5,17153000
1999-06-01,15.081282615661621,20.2421875,20.3125,17.734375,18.4921875,14313200
1999-07-01,14.906661033630371,20.0078125,22.0,19.859375,20.328125,15344000
1999-08-01,15.430512428283691,20.7109375,21.34375,18.96875,19.90625,18010600
1999-09-01,15.366495132446289,20.625,21.96875,20.03125,20.859375,20211200
1999-10-01,15.832138061523438,21.25,21.6015625,19.234375,20.53125,27249200
1999-11-01,17.386249542236328,23.3359375,24.5,21.0703125,21.3125,19201000
1999-12-01,20.069562911987305,26.9375,27.5,23.25,23.25,25915200
2000-01-01,18.835956573486328,25.28125,27.8125,23.9375,27.8125,52014000
2000-02-01,20.81501007080078,27.9375,28.25,25.015625,25.2578125,28690000
2000-03-01,22.56123924255371,30.28125,32.71875,27.9375,28.0,50668200
2000-04-01,20.48904800415039,27.5,30.375,23.625,29.90625,38139400
2000-05-01,18.358657836914062,24.640625,28.125,22.34375,27.90625,20860400
2000-06-01,20.186370849609375,27.09375,28.4921875,24.96875,25.125,14906400
2000-07-01,19.115360260009766,25.65625,28.875,24.921875,27.03125,8872400
2000-08-01,21.059484481811523,28.265625,28.328125,24.421875,25.625,8395600
2000-09-01,17.2759952545166,23.1875,28.59375,23.15625,28.515625,13625200
2000-10-01,16.286470413208008,21.859375,23.71875,19.75,23.53125,20323200
2000-11-01,12.945352554321289,17.375,22.328125,16.8828125,21.625,19554400
2000-12-01,11.664788246154785,15.65625,19.6875,14.8125,17.875,62480600
2001-01-01,13.895302772521973,18.649999618530273,19.53125,14.570313453674316,15.71875,37770600
2001-02-01,10.434516906738281,14.005000114440918,18.825000762939453,13.795000076293945,18.709999084472656,33075200
2001-03-01,9.23869800567627,12.399999618530273,15.104999542236328,12.149999618530273,13.824999809265137,41137200
2001-04-01,10.732536315917969,14.404999732971191,16.0,10.925000190734863,12.475000381469727,43897600
2001-05-01,10.292954444885254,13.8149995803833,15.595000267028809,13.585000038146973,14.399999618530273,34758200
2001-06-01,10.494118690490723,14.085000038146973,14.845000267028809,12.739999771118164,13.949999809265137,16336400
2001-07-01,9.767684936523438,13.109999656677246,14.255000114440918,12.524999618530273,13.949999809265137,19951400
2001-08-01,8.575594902038574,11.510000228881836,13.75,11.28499984741211,13.350000381469727,17962600
2001-09-01,7.171165466308594,9.625,11.75,8.8100004196167,11.255000114440918,33764200
2001-10-01,7.953477382659912,10.675000190734863,11.4350004196167,9.335000038146973,9.574999809265137,48493400
2001-11-01,9.14184284210205,12.270000457763672,12.574999809265137,10.5600004196167,10.75,80735800
2001-12-01,8.940677642822266,12.0,13.149999618530273,11.925000190734863,12.125,86202200
2002-01-01,8.843819618225098,11.869999885559082,13.15999984741211,11.220000267028809,12.199999809265137,79240000
2002-02-01,7.69270658493042,10.324999809265137,11.904999732971191,10.03499984741211,11.774999618530273,48943000
2002-03-01,8.072688102722168,10.835000038146973,11.779999732971191,10.449999809265137,10.460000038146973,40789200
2002-04-01,7.096665382385254,9.524999618530273,11.024999618530273,9.274999618530273,10.760000228881836,39761800
2002-05-01,6.802363395690918,9.130000114440918,10.0649995803833,8.635000228881836,9.475000381469727,50615600
