Date,Adj Close,Close,High,Low,Open,Volume
2008-03-01,21.15669059753418,37.029998779296875,38.8650016784668,34.42499923706055,38.04999923706055,1069336400
2008-04-01,23.42074203491211,40.875,42.64500045776367,36.67499923706055,36.900001525878906,932695600
2008-05-01,24.638330459594727,43.0,45.709999084472656,39.21500015258789,40.36000061035156,1130950800
2008-06-01,25.34883689880371,44.2400016784668,44.86000061035156,41.69499969482422,42.790000915527344,1275419200
2008-07-01,21.371315002441406,37.20000076293945,45.08000183105469,35.92499923706055,44.084999084472656,1700405000
2008-08-01,21.443119049072266,37.32500076293945,38.45500183105469,34.17499923706055,37.224998474121094,1447157200
2008-09-01,18.182849884033203,31.649999618530273,39.04999923706055,29.565000534057617,36.04999923706055,2030843000
2008-10-01,14.812200546264648,25.700000762939453,34.959999084472656,19.420000076293945,31.350000381469727,2738619200
2008-11-01,14.489446640014648,25.139999389648438,26.649999618530273,19.90999984741211,25.299999237060547,1750350400
2008-12-01,13.766119956970215,23.885000228881836,25.395000457763672,20.264999389648438,24.125,1555516800
2009-01-01,13.591320037841797,23.459999084472656,26.594999313354492,21.979999542236328,24.100000381469727,1690718600
2009-02-01,11.914127349853516,20.565000534057617,25.385000228881836,20.139999389648438,22.969999313354492,1511546600
2009-03-01,12.29939079284668,21.229999542236328,23.325000762939453,18.700000762939453,20.094999313354492,1659552000
2009-04-01,13.329255104064941,22.889999389648438,23.875,20.735000610351562,20.75,928119200
2009-05-01,15.047091484069824,25.84000015258789,26.174999237060547,22.8700008392334,22.979999542236328,904549200
2009-06-01,13.990174293518066,24.024999618530273,28.854999542236328,23.155000686645508,26.34000015258789,1027658200
2009-07-01,14.813773155212402,25.309999465942383,25.834999084472656,21.829999923706055,24.290000915527344,972015600
2009-08-01,14.974730491638184,25.584999084472656,26.729999542236328,24.3700008392334,25.7450008392334,707504400
2009-09-01,15.779507637023926,26.959999084472656,28.139999389648438,24.954999923706055,25.510000228881836,765715600
2009-10-01,16.240556716918945,27.625,30.280000686645508,25.670000076293945,26.950000762939453,975582400
2009-11-01,16.702054977416992,28.40999984741211,29.565000534057617,27.344999313354492,27.81999969482422,776342600
2009-12-01,16.757904052734375,28.5049991607666,29.1299991607666,27.084999084472656,28.790000915527344,649207000
2010-01-01,16.107284545898438,27.25,30.434999465942383,27.110000610351562,28.959999084472656,793814800
2010-02-01,16.59198570251465,28.06999969482422,28.780000686645508,26.334999084472656,27.575000762939453,874637400
2010-03-01,16.999839782714844,28.760000228881836,29.709999084472656,27.860000610351562,28.200000762939453,806431000
2010-04-01,17.768190383911133,29.954999923706055,31.149999618530273,29.020000457763672,29.045000076293945,858337200
2010-05-01,15.733641624450684,26.524999618530273,30.53499984741211,25.075000762939453,30.084999084472656,1269482600
2010-06-01,14.73416805267334,24.84000015258789,28.350000381469727,24.78499984741211,26.084999084472656,987086000
2010-07-01,16.040748596191406,26.920000076293945,27.360000610351562,24.280000686645508,24.924999237060547,646179200
2010-08-01,15.25420093536377,25.600000381469727,28.155000686645508,25.165000915527344,27.424999237060547,639439400
2010-09-01,16.702157974243164,28.030000686645508,28.375,25.985000610351562,26.024999618530273,616254400
2010-10-01,17.730737686157227,29.6200008392334,30.145000457763672,27.84000015258789,28.299999237060547,569119000
2010-11-01,18.769311904907227,31.354999542236328,31.94499969482422,29.53499984741211,29.915000915527344,694599200
2010-12-01,20.427452087402344,34.125,34.25,31.8700008392334,31.8700008392334,458802200
2011-01-01,21.99143409729004,36.57500076293945,36.57500076293945,33.744998931884766,34.45000076293945,599217000
2011-02-01,23.611848831176758,39.27000045776367,39.345001220703125,35.61000061035156,36.720001220703125,636738200
2011-03-01,23.97563362121582,39.875,40.48500061035156,36.45000076293945,39.5,827263200
2011-04-01,24.276546478271484,40.2400016784668,40.45000076293945,37.595001220703125,40.224998474121094,677084000
2011-05-01,23.25999641418457,38.55500030517578,40.400001525878906,36.13999938964844,40.32500076293945,1139162000
2011-06-01,22.729093551635742,37.67499923706055,38.625,35.224998474121094,38.459999084472656,1033139800
2011-07-01,23.145938873291016,38.224998474121094,39.98500061035156,37.275001525878906,37.595001220703125,717528400
2011-08-01,20.78138542175293,34.31999969482422,38.92499923706055,30.549999237060547,38.900001525878906,1570527000
2011-09-01,17.714445114135742,29.2549991607666,34.82500076293945,28.975000381469727,34.375,1069619800
2011-10-01,21.188215255737305,34.85499954223633,36.595001220703125,27.1299991607666,28.920000076293945,1000010400
2011-11-01,21.54079246520996,35.435001373291016,36.45000076293945,31.915000915527344,33.4900016784668,860838800
2011-12-01,21.011932373046875,34.564998626708984,36.084999084472656,32.400001525878906,35.34000015258789,597641200
2012-01-01,21.5770263671875,35.345001220703125,36.58000183105469,34.369998931884766,35.29999923706055,578501400
2012-02-01,22.855958938598633,37.439998626708984,38.25,35.40999984741211,35.665000915527344,557130400
2012-03-01,21.900577545166016,35.875,37.880001068115234,35.084999084472656,37.60499954223633,644052800
2012-04-01,21.828903198242188,35.619998931884766,36.494998931884766,33.84000015258789,35.78499984741211,553337800
2012-05-01,19.49709129333496,31.815000534057617,36.3849983215332,31.270000457763672,35.689998626708984,757548400
2012-06-01,20.336669921875,33.185001373291016,33.25,30.55500030517578,31.174999237060547,688215400
2012-07-01,21.444786071777344,34.82500076293945,35.34000015258789,32.31999969482422,33.185001373291016,582014400
2012-08-01,22.023630142211914,35.76499938964844,36.51499938964844,34.08000183105469,34.95500183105469,425419400
2012-09-01,22.608625411987305,36.71500015258789,38.67499923706055,35.20000076293945,35.72999954223633,413727600
2012-10-01,22.249038696289062,35.970001220703125,37.595001220703125,35.5099983215332,36.970001220703125,473805600
2012-11-01,21.976877212524414,35.529998779296875,36.529998779296875,33.8849983215332,35.83000183105469,469711800
2012-12-01,22.088211059570312,35.709999084472656,36.69499969482422,34.78499984741211,35.79999923706055,396490000
2013-01-01,24.044092178344727,38.67499923706055,39.29499816894531,36.0,36.474998474121094,390200600
2013-02-01,24.149784088134766,38.845001220703125,39.755001068115234,37.72999954223633,38.880001068115234,398666400
2013-03-01,24.653352737426758,39.654998779296875,40.06999969482422,38.42499923706055,38.689998626708984,355256400
2013-04-01,24.439098358154297,39.1349983215332,39.810001373291016,36.7599983215332,39.654998779296875,608500000
2013-05-01,25.135387420654297,40.25,41.974998474121094,38.47999954223633,38.79999923706055,525719000
2013-06-01,24.448471069335938,39.150001525878906,40.95000076293945,38.0099983215332,40.400001525878906,546581200
2013-07-01,25.858240127563477,41.209999084472656,41.97999954223633,39.17499923706055,39.39500045776367,404706200
2013-08-01,25.591569900512695,40.78499984741211,41.92499923706055,39.915000915527344,41.54499816894531,375457200
2013-09-01,26.011978149414062,41.45500183105469,42.869998931884766,40.8849983215332,41.19499969482422,347114200
2013-10-01,27.2294979095459,43.19499969482422,43.810001373291016,40.654998779296875,41.34000015258789,484371400
2013-11-01,27.24526023864746,43.220001220703125,44.119998931884766,42.5,43.18000030517578,382617600
2013-12-01,27.897714614868164,44.255001068115234,44.27000045776367,42.369998931884766,43.26499938964844,446197800
2014-01-01,26.403182983398438,41.689998626708984,44.119998931884766,41.51499938964844,43.9900016784668,530157600
2014-02-01,27.75533103942871,43.82500076293945,44.2400016784668,40.88999938964844,41.650001525878906,516047200
2014-03-01,28.201812744140625,44.529998779296875,44.79499816894531,42.98500061035156,43.560001373291016,418146600
2014-04-01,29.829788208007812,46.869998931884766,47.33000183105469,44.11000061035156,44.54499816894531,472637400
2014-05-01,30.329378128051758,47.654998779296875,47.71500015258789,46.46500015258789,46.80500030517578,318479000
2014-06-01,31.85364532470703,50.04999923706055,50.7599983215332,47.459999084472656,47.70000076293945,362531000
2014-07-01,30.892210006713867,48.314998626708984,50.48500061035156,48.279998779296875,50.17499923706055,370507000
2014-08-01,31.56675910949707,49.369998931884766,49.435001373291016,47.244998931884766,48.18000030517578,371486000
2014-09-01,28.970827102661133,45.310001373291016,49.345001220703125,45.029998779296875,49.29999923706055,525084000
2014-10-01,28.091611862182617,43.709999084472656,45.529998779296875,38.755001068115234,45.30500030517578,1537997000
2014-11-01,25.649415969848633,39.90999984741211,44.61000061035156,39.790000915527344,43.7400016784668,841910600
2014-12-01,25.437328338623047,39.58000183105469,41.30500030517578,36.255001068115234,39.69499969482422,1563677200
2015-01-01,24.428112030029297,37.775001525878906,39.89500045776367,35.849998474121094,39.3650016784668,1323874200
2015-02-01,25.55008316040039,39.5099983215332,41.21500015258789,37.97999954223633,38.2400016784668,964793600
2015-03-01,25.084482192993164,38.790000915527344,39.6150016784668,36.90999984741211,39.43000030517578,738676600
2015-04-01,26.91514778137207,41.34000015258789,41.689998626708984,38.5099983215332,38.915000915527344,574239600
2015-05-01,25.51860809326172,39.19499969482422,41.83000183105469,38.9900016784668,41.380001068115234,500033800
2015-06-01,24.46712875366211,37.58000183105469,39.55500030517578,37.290000915527344,39.29499816894531,486185800
2015-07-01,22.735580444335938,34.689998626708984,37.66999816894531,34.10499954223633,37.654998779296875,637381600
2015-08-01,21.768882751464844,33.21500015258789,35.369998931884766,29.3700008392334,34.31999969482422,972567600
2015-09-01,20.055028915405273,30.600000381469727,33.220001220703125,29.69499969482422,32.2599983215332,754336400
2015-10-01,22.45762825012207,34.01499938964844,34.834999084472656,30.2549991607666,30.989999771118164,876021000
2015-11-01,22.454328536987305,34.0099983215332,35.96500015258789,32.599998474121094,33.810001373291016,640727000
2015-12-01,19.912460327148438,30.15999984741211,34.310001373291016,29.104999542236328,34.040000915527344,1109789800
2016-01-01,19.389963150024414,29.104999542236328,30.389999389648438,24.96500015258789,30.079999923706055,1229346200
2016-02-01,18.84700584411621,28.290000915527344,29.260000228881836,26.184999465942383,28.6200008392334,1168137000
2016-03-01,20.615785598754883,30.94499969482422,32.13999938964844,28.200000762939453,28.489999771118164,995040800
2016-04-01,22.645038604736328,33.75,34.40999984741211,29.969999313354492,30.40999984741211,754722600
2016-05-01,22.43368148803711,33.435001373291016,33.959999084472656,31.75,33.689998626708984,580424400
2016-06-01,22.893295288085938,34.119998931884766,35.130001068115234,32.05500030517578,33.11000061035156,664100600
2016-07-01,22.753623962402344,33.689998626708984,34.90999984741211,32.845001220703125,34.08000183105469,482130800
2016-08-01,23.135215759277344,34.255001068115234,35.5,32.28499984741211,33.39500045776367,709910400
2016-09-01,23.8443660736084,35.30500030517578,35.970001220703125,33.06999969482422,34.11000061035156,800332400
2016-10-01,23.312419891357422,34.310001373291016,35.9900016784668,34.25,35.3650016784668,529603000
2016-11-01,25.28626251220703,37.21500015258789,37.560001373291016,33.5,34.564998626708984,736531200
2016-12-01,25.588619232177734,37.65999984741211,39.224998474121094,37.18000030517578,37.904998779296875,580299600
2017-01-01,24.89740753173828,36.45000076293945,38.404998779296875,36.064998626708984,38.05500030517578,455947000
2017-02-01,24.378284454345703,35.689998626708984,36.88999938964844,35.314998626708984,36.64500045776367,493531800
2017-03-01,23.872817993164062,34.95000076293945,36.56999969482422,33.93000030517578,36.02000045776367,764276200
2017-04-01,23.30825424194336,33.91999816894531,35.744998931884766,33.55500030517578,35.005001068115234,564520800
2017-05-01,22.483671188354492,32.720001220703125,34.435001373291016,32.54999923706055,33.90999984741211,672773400
2017-06-01,22.30501365661621,32.459999084472656,33.775001525878906,31.81999969482422,32.73500061035156,825785600
2017-07-01,23.04666519165039,33.310001373291016,33.564998626708984,31.645000457763672,32.57500076293945,621437200
2017-08-01,21.78397560119629,31.485000610351562,33.494998931884766,30.899999618530273,33.33000183105469,567106800
2017-09-01,23.690120697021484,34.2400016784668,34.45000076293945,31.454999923706055,31.53499984741211,519213400
2017-10-01,23.80230712890625,33.95500183105469,34.46500015258789,33.16999816894531,33.875,429687000
2017-11-01,24.219406127929688,34.54999923706055,35.23500061035156,33.45500183105469,34.15999984741211,525166800
2017-12-01,25.326974868774414,36.130001068115234,36.36000061035156,33.345001220703125,34.79499816894531,444063800
2018-01-01,26.40945053100586,37.42499923706055,39.19499969482422,36.19499969482422,36.310001373291016,593151000
2018-02-01,23.547983169555664,33.369998931884766,37.834999084472656,32.224998474121094,37.474998474121094,792041400
2018-03-01,23.784379959106445,33.70500183105469,34.5099983215332,32.82500076293945,33.334999084472656,596286400
2018-04-01,26.227922439575195,36.904998779296875,37.334999084472656,32.46500015258789,33.57500076293945,650604000
2018-05-01,27.01323890686035,38.0099983215332,39.709999084472656,36.21500015258789,36.720001220703125,737384800
2018-06-01,26.984806060791016,37.970001220703125,38.82500076293945,36.56999969482422,38.13999938964844,614274000
2018-07-01,27.589223861694336,38.560001373291016,39.0,36.9900016784668,37.70500183105469,498462000
2018-08-01,26.63046646118164,37.220001220703125,38.25,35.849998474121094,38.224998474121094,512110400
2018-09-01,27.095539093017578,37.869998931884766,38.505001068115234,35.88999938964844,37.38999938964844,463560600
2018-10-01,24.19129753112793,33.58000183105469,39.18000030517578,32.185001373291016,38.0099983215332,869249000
2018-11-01,23.813081741333008,33.05500030517578,35.185001373291016,31.719999313354492,33.650001525878906,806789600
2018-12-01,20.657695770263672,28.674999237060547,33.994998931884766,26.68000030517578,33.810001373291016,954394000
2019-01-01,23.188703536987305,31.889999389648438,32.040000915527344,28.075000762939453,28.219999313354492,667378000
2019-02-01,23.723159790039062,32.625,33.46500015258789,30.934999465942383,32.23500061035156,419749800
2019-03-01,24.039459228515625,33.060001373291016,33.709999084472656,31.655000686645508,32.79999923706055,613190200
2019-04-01,24.22434425354004,33.05500030517578,34.404998779296875,32.80500030517578,33.279998779296875,505819600
2019-05-01,21.534786224365234,29.385000228881836,33.165000915527344,29.385000228881836,33.064998626708984,666284200
2019-06-01,23.344924926757812,31.854999542236328,31.96500015258789,29.540000915527344,29.584999084472656,583694000
2019-07-01,23.18454360961914,31.350000381469727,32.35499954223633,30.8700008392334,32.25,451194200
2019-08-01,21.25434684753418,28.739999771118164,31.149999618530273,27.774999618530273,31.0049991607666,765237000
2019-09-01,21.890348434448242,29.600000381469727,31.825000762939453,28.190000534057617,28.274999618530273,701256400
2019-10-01,21.62784767150879,28.979999542236328,30.030000686645508,27.81999969482422,29.700000762939453,635228200
2019-11-01,21.97488021850586,29.44499969482422,30.915000915527344,29.045000076293945,29.125,528798200
2019-12-01,22.404006958007812,30.020000457763672,31.219999313354492,28.899999618530273,29.545000076293945,566038800
2020-01-01,20.73793601989746,26.719999313354492,30.655000686645508,26.579999923706055,30.219999313354492,698558800
2020-02-01,17.567485809326172,22.635000228881836,27.700000762939453,21.760000228881836,26.684999465942383,970263000
2020-03-01,11.27702808380127,14.529999732971191,23.9950008392334,11.4399995803833,23.139999389648438,1971094800
2020-04-01,15.07626724243164,19.0,19.540000915527344,13.614999771118164,14.0600004196167,1853472800
2020-05-01,15.37778377532959,19.3799991607666,20.18000030517578,17.149999618530273,18.610000610351562,1161872400
2020-06-01,15.016748428344727,18.924999237060547,23.440000534057617,18.15999984741211,19.350000381469727,1350397400
2020-07-01,14.477988243103027,18.014999389648438,19.274999618530273,17.1200008392334,19.0,1053617800
2020-08-01,14.325287818908691,17.825000762939453,19.764999389648438,17.68000030517578,18.010000228881836,835646200
2020-09-01,12.03485107421875,14.975000381469727,17.950000762939453,14.770000457763672,17.7450008392334,1198602600
2020-10-01,11.730462074279785,14.359999656677246,15.824999809265137,13.489999771118164,14.8100004196167,1207201000
2020-11-01,15.014333724975586,18.3799991607666,20.209999084472656,14.28499984741211,14.555000305175781,1701788000
2020-12-01,15.479960441589355,18.950000762939453,21.040000915527344,18.344999313354492,18.889999389648438,1350119000
2021-01-01,16.274742126464844,19.65999984741211,22.5,18.7549991607666,19.170000076293945,1305833400
2021-02-01,19.929523468017578,24.075000762939453,25.405000686645508,19.469999313354492,19.899999618530273,1257794600
2021-03-01,20.306184768676758,24.530000686645508,27.184999465942383,23.6299991607666,24.709999084472656,1771745200
2021-04-01,20.6596622467041,24.69499969482422,25.645000457763672,23.125,24.639999389648438,1110312200
2021-05-01,21.83926773071289,26.104999542236328,27.56999969482422,24.899999618530273,24.979999542236328,1247976600
2021-06-01,22.533634185791016,26.934999465942383,28.325000762939453,26.145000457763672,26.6200008392334,1282574000
2021-07-01,20.870803833007812,24.69499969482422,27.635000228881836,23.149999618530273,27.549999237060547,1200962600
2021-08-01,20.45245933532715,24.200000762939453,25.309999465942383,22.56999969482422,24.709999084472656,1115161400
2021-09-01,22.011751174926758,26.045000076293945,26.915000915527344,23.235000610351562,24.174999237060547,1363043600
2021-10-01,24.58022689819336,28.735000610351562,29.704999923706055,26.235000610351562,26.235000610351562,1388857800
2021-11-01,23.348434448242188,27.295000076293945,29.700000762939453,27.06999969482422,29.020000457763672,1198226800
2021-12-01,23.73764419555664,27.75,28.934999465942383,25.829999923706055,27.934999465942383,1204002800
2022-01-01,28.559406280517578,32.959999084472656,33.529998779296875,27.774999618530273,27.790000915527344,1707678400
2022-02-01,30.57832908630371,35.290000915527344,35.33000183105469,32.68000030517578,32.76499938964844,1529083000
2022-03-01,33.11712646484375,38.220001220703125,40.11000061035156,35.14500045776367,35.60499954223633,2170681200
2022-04-01,32.86967468261719,37.57500076293945,40.755001068115234,35.5,38.16999816894531,1290893600
2022-05-01,38.14019775390625,43.599998474121094,45.22999954223633,37.22999954223633,37.345001220703125,1566954200
2022-06-01,31.2775821685791,35.755001068115234,46.654998779296875,34.73500061035156,44.150001525878906,1551592200
