Date,Adj Close,Close,High,Low,Open,Volume
2000-01-01,20.39776039123535,30.109375,32.9375,29.15625,31.0,1869900
2000-02-01,19.064010620117188,28.140625,31.8125,27.0,30.21875,1110800
2000-03-01,20.778820037841797,30.671875,31.359375,27.21875,28.265625,2289900
2000-04-01,20.53536605834961,30.3125,31.125,27.140625,30.921875,253600
2000-05-01,19.98493003845215,29.5,30.5625,27.96875,30.40625,511400
2000-06-01,20.027267456054688,29.5625,30.5,28.90625,29.5625,1862700
2000-07-01,19.730880737304688,29.125,30.4375,28.625,29.25,523000
2000-08-01,20.429513931274414,30.15625,30.65625,29.03125,29.03125,354500
2000-09-01,19.68854522705078,29.0625,30.28125,28.0,30.03125,2885000
2000-10-01,19.98493003845215,29.5,30.46875,25.1875,29.25,294700
2000-11-01,18.16426658630371,26.8125,30.375,26.375,29.546875,331100
2000-12-01,18.460655212402344,27.25,28.8125,25.96875,26.875,397700
2001-01-01,19.798828125,29.219999313354492,30.25,26.140625,27.0,1071600
2001-02-01,19.41938018798828,28.65999984741211,29.850000381469727,27.790000915527344,29.5,936100
2001-03-01,18.172630310058594,26.81999969482422,28.84000015258789,24.549999237060547,28.530000686645508,419800
2001-04-01,19.517797470092773,28.799999237060547,29.260000228881836,25.700000762939453,26.950000762939453,8234700
2001-05-01,20.26325798034668,29.899999618530273,30.809999465942383,28.329999923706055,28.889999389648438,397900
2001-06-01,20.026081085205078,29.549999237060547,30.18000030517578,28.450000762939453,29.799999237060547,366300
2001-07-01,19.63435173034668,28.959999084472656,29.860000610351562,27.889999389648438,29.549999237060547,258400
2001-08-01,18.637718200683594,27.489999771118164,29.299999237060547,27.15999984741211,28.850000381469727,590800
2001-09-01,15.932574272155762,23.5,28.010000228881836,21.0,27.450000762939453,2230800
2001-10-01,16.020509719848633,23.6200008392334,24.850000381469727,23.059999465942383,23.5,592600
2001-11-01,17.878942489624023,26.360000610351562,26.799999237060547,23.469999313354492,23.469999313354492,1248100
2001-12-01,18.27912712097168,26.950000762939453,28.030000686645508,26.139999389648438,26.200000762939453,939200
2002-01-01,18.17561912536621,26.75,28.100000381469727,25.850000381469727,27.200000762939453,2801500
2002-02-01,19.01136589050293,27.979999542236328,28.200000762939453,26.049999237060547,27.049999237060547,843000
2002-03-01,20.105300903320312,29.59000015258789,30.100000381469727,27.90999984741211,28.049999237060547,1213900
2002-04-01,19.99191665649414,29.40999984741211,30.510000228881836,28.700000762939453,29.100000381469727,2263800
2002-05-01,20.27061653137207,29.81999969482422,30.5,29.0,29.5,1439900
2002-06-01,18.815919876098633,27.68000030517578,29.969999313354492,26.549999237060547,29.950000762939453,2091600
2002-07-01,18.27669906616211,26.8799991607666,27.5,21.649999618530273,27.5,1568000
2002-08-01,18.453493118286133,27.139999389648438,28.6200008392334,24.809999465942383,26.700000762939453,1350200
2002-09-01,17.256790161132812,25.3799991607666,27.549999237060547,25.0,26.799999237060547,1839700
2002-10-01,18.319856643676758,26.860000610351562,28.139999389648438,25.0,25.65999984741211,5216700
2002-11-01,18.88595199584961,27.690000534057617,28.219999313354492,26.600000381469727,26.600000381469727,2369800
2002-12-01,18.108417510986328,26.549999237060547,27.850000381469727,25.799999237060547,27.850000381469727,1749800
2003-01-01,18.11457633972168,26.459999084472656,27.899999618530273,25.520000457763672,26.75,2795100
2003-02-01,17.710660934448242,25.8700008392334,26.6299991607666,24.65999984741211,26.549999237060547,1641900
2003-03-01,18.292583465576172,26.719999313354492,27.420000076293945,24.8799991607666,26.0,2838200
2003-04-01,18.946081161499023,27.600000381469727,28.040000915527344,26.350000381469727,26.8799991607666,2643500
2003-05-01,19.33736228942871,28.170000076293945,28.81999969482422,27.040000915527344,27.68000030517578,2523700
2003-06-01,20.133649826049805,29.329999923706055,31.110000610351562,27.93000030517578,28.399999618530273,3054900
2003-07-01,19.88848876953125,28.889999389648438,30.100000381469727,28.6200008392334,29.100000381469727,1985600
2003-08-01,19.15187644958496,27.81999969482422,28.75,27.40999984741211,28.75,2675700
2003-09-01,19.14499855041504,27.809999465942383,29.260000228881836,27.65999984741211,27.81999969482422,3235500
2003-10-01,19.332908630371094,28.0,28.850000381469727,27.440000534057617,28.0,3382000
2003-11-01,19.747190475463867,28.600000381469727,29.25,27.309999465942383,28.149999618530273,4153500
2003-12-01,20.81740379333496,30.149999618530273,30.18000030517578,28.719999313354492,28.850000381469727,4283000
2004-01-01,21.465002059936523,30.979999542236328,31.299999237060547,30.049999237060547,30.200000762939453,5137700
2004-02-01,21.69364356994629,31.309999465942383,31.979999542236328,30.940000534057617,31.049999237060547,6966600
2004-03-01,20.737491607666016,29.93000030517578,31.799999237060547,29.040000915527344,31.3700008392334,5067100
2004-04-01,21.435218811035156,30.860000610351562,31.600000381469727,30.0,30.0,7039200
2004-05-01,21.365751266479492,30.760000228881836,31.459999084472656,29.8700008392334,31.0,8290300
2004-06-01,21.226831436157227,30.559999465942383,31.440000534057617,30.170000076293945,30.760000228881836,5796700
2004-07-01,20.143644332885742,28.920000076293945,30.6200008392334,28.260000228881836,30.600000381469727,6123900
2004-08-01,20.471023559570312,29.389999389648438,29.610000610351562,27.75,28.920000076293945,10740900
2004-09-01,20.0531063079834,28.790000915527344,30.3799991607666,28.649999618530273,29.450000762939453,15345800
2004-10-01,19.665956497192383,28.149999618530273,30.0,26.700000762939453,28.790000915527344,8422000
2004-11-01,20.05019187927246,28.700000762939453,30.280000686645508,27.520000457763672,28.100000381469727,15233400
2004-12-01,21.091123580932617,30.190000534057617,30.440000534057617,28.700000762939453,28.700000762939453,18109500
2005-01-01,20.49714469909668,29.25,30.450000762939453,29.09000015258789,30.450000762939453,9415700
2005-02-01,21.113798141479492,30.1299991607666,30.700000762939453,29.25,29.350000381469727,11487600
2005-03-01,20.924596786499023,29.860000610351562,30.8799991607666,29.329999923706055,30.299999237060547,13229200
2005-04-01,21.72725486755371,30.899999618530273,31.399999618530273,29.540000915527344,30.040000915527344,15745500
2005-05-01,22.00148582458496,31.290000915527344,31.649999618530273,30.56999969482422,31.049999237060547,19117700
2005-06-01,21.818655014038086,31.030000686645508,31.770000457763672,30.899999618530273,31.34000015258789,14045600
2005-07-01,22.37885093688965,31.729999542236328,32.0,30.600000381469727,31.100000381469727,14395400
2005-08-01,22.301273345947266,31.6200008392334,32.09000015258789,30.75,31.950000762939453,19878400
2005-09-01,22.11084747314453,31.350000381469727,32.52000045776367,31.010000228881836,31.700000762939453,18752800
2005-10-01,21.498565673828125,30.389999389648438,31.790000915527344,29.780000686645508,31.450000762939453,26393700
2005-11-01,21.76030921936035,30.760000228881836,31.350000381469727,29.5,30.450000762939453,16676300
2005-12-01,22.439435958862305,31.719999313354492,32.5,30.920000076293945,31.0,17758900
2006-01-01,22.804224014282227,32.130001068115234,33.11000061035156,31.610000610351562,31.780000686645508,26943300
2006-02-01,23.066823959350586,32.5,33.029998779296875,31.510000228881836,32.290000915527344,18980900
2006-03-01,22.697757720947266,31.979999542236328,32.91999816894531,31.950000762939453,32.459999084472656,18830500
2006-04-01,22.06720542907715,30.989999771118164,32.189998626708984,30.579999923706055,32.099998474121094,49785500
2006-05-01,21.604351043701172,30.34000015258789,31.299999237060547,29.790000915527344,30.93000030517578,37987800
2006-06-01,21.533145904541016,30.239999771118164,30.93000030517578,29.43000030517578,30.469999313354492,22905400
2006-07-01,22.791120529174805,31.889999389648438,32.099998474121094,29.850000381469727,30.229999542236328,23892600
2006-08-01,23.441486358642578,32.79999923706055,32.970001220703125,31.450000762939453,31.8799991607666,18648100
2006-09-01,23.720211029052734,33.189998626708984,33.43000030517578,32.43000030517578,32.79999923706055,20317700
2006-10-01,23.880102157592773,33.29999923706055,33.95000076293945,32.880001068115234,33.08000183105469,27744300
2006-11-01,23.85141944885254,33.2599983215332,33.83000183105469,32.2599983215332,33.25,32790600
2006-12-01,24.01634979248047,33.4900016784668,33.790000915527344,32.88999938964844,33.29999923706055,17927500
